"69","altertum","Altertumskunde",,"0221-470-4276","0221-470-5935","http://www.ifa.uni-koeln.de/","103","4",,"1","0","0","0","1","peter.frisch@uni-koeln.de","/phil-fak/ifa/",,"0","phil_ifa_n","phil_ifa_a","3","0","1"
"70","alumni","KölnAlumni - KölnAlumni - Das Netzwerk der Universität zu Köln ",,"0221- 470 - 7738","0221- 470 - 7724","https://alumni.uni-koeln.de/public/Default.aspx","182","2",,"0","0","0","0","1","info@koelnalumni.de","/var/local/ukweb/alumni/",,"1",,,"9","0","1"
"72","zentrumanatomie","Zentrum Anatomie",,"0221-478-5000",,"http://www.anatomie.uni-koeln.de/","35",NULL,,"0","0","0","0","1","Anatomie-Geschaeftszimmer@uk-koeln.de","/med-fak/anatomie/",,"0","med_anatomie_n","med_anatomie_a","4","0","1"
"74","angloamerika","Anglo-Amerikanische Abteilung",,"0221 - 470 5631","0221 - 470 4996","http://aaa.phil-fak.uni-koeln.de/","103","0","R1 - R8","0","1","0","0","1","K.Niederschulte@uni-koeln.de","/phil-fak/histsem/anglo/",,"0","phil_histsem_anglo_n","phil_histsem_anglo_a","3","0","1"
"75","anorgchemie","Anorganische Chemie",,"0221 - 470 2239","0221 - 470 4899","http://www.uni-koeln.de/math-nat-fak/anorgchem/","322b",NULL,,"0","1","0","0","1","d.naumann@uni-koeln.de","/math-nat-fak/anorgchem/",,"0","math_anorgchem_n","math_anorgchem_a","5","0","1"
"76","anwaltrecht","Anwaltsrecht",,"0221-445002","0221-421522","http://anwaltsrecht.uni-koeln.de/","130",NULL,,"0","0","0","0","1","edith.moethrath@uni-koeln.de","/jur-fak/instanwr/",,"0","jur_instanwr_n","jur_instanwr_a","2","0","1"
"77","apotheke","Apotheke",,"0221 478  88478",,"http://intranet.uk-koeln.de/unternehmensbereiche/apotheke/","7",NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"78","arbreha","Arbeit und Berufliche Rehabilitation",,"0221 470 - 4954","0221 470 - 7722","http://www.hf.uni-koeln.de/30068","211","2",,"0","0","0","0","1","arbeit-reha@uni-koeln.de",,,"0",,,"6","0","1"
"79","arbumwelt","Arbeits- und Umweltschutz",,"0221-470-2874","0221-470-5139","http://verwaltung.uni-koeln.de/stabsstelle02.2/content/index_ger.html","325",NULL,,"0","0","0","0","1","a.ahrens-moritz@verw.uni-koeln.de",,NULL,"0",,,"9","0","1"
"80","arbwirechr","Arbeits- und Wirtschaftsrecht",,"0221-470-5711/2932",,"http://www.uni-koeln.de/jur-fak/instawr/","130",NULL,,"0","0","0","0","1","Inst-AWR@uni-koeln.de","/jur-fak/instawr/",,"0","jur_instawr_n","jur_instawr_a","2","0","1"
"81","arbmed","Arbeitsmedizin, Umweltmedizin und Präventionsforschung",,"0221 - 478-4451","0221 - 478-5119","http://arbeitsmedizin.uk-koeln.de/kontakt-und-anfahrt","781",NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"83","afrikaforschung","Afrika (Forschungsstelle)",,"0221-556680","0221-5502303","http://www.uni-koeln.de/phil-fak/praehist/africa/fst-afrika/","821",NULL,,"1","1","0","0","1","fst.afrika@uni-koeln.de","/phil-fak/praehist/africa/fst-afrika/",,"0","phil_praehist_africa_n","phil_praehist_africa_a","3","0","1"
"84","archaeologie","Archäologisches Institut",,"0221- 470-5717","0221- 470-5099","http://www.archaeologie.uni-koeln.de/","125b",NULL,,"0","0","0","0","1","arch-inst@uni-koeln.de",,,"9",,,"3","0","1"
"85","architekturkunsthist","Architekturgeschichte",,"0221 / 470 - 4440","0221 / 470 - 6721","http://khi.phil-fak.uni-koeln.de/7908.html","125b",NULL,,"0","1","0","0","1"," aline.miebach@uni-koeln.de","/phil-fak/khi/",,"0","phil_khi_n","phil_khi_a","3","0","1"
"86","aerztldir","Ärztlicher Direktor",,"0221 478-6241",,"http://www.uk-koeln.de/unsere-uniklinik/vorstand/",NULL,NULL,,"0","0","0","0","1","aerztlicher-direktor@uk-koeln.de",,,"0",,,"4","0","1"
"87","asta","AStA",,"0221-470-2993","0221-470-5071","http://www.asta.uni-koeln.de/","331",NULL,,"0","0","0","0","1","oeffref@asta.uni-koeln.de","/studenten/asta/",,"0","stud_asta_n","stud_asta_a","0","9","1"
"88","filmproduktion","Filmproduktion (Zentrum Netzwerk Medien)",,"0221-470-4680","0221-470-4901","http://www.hf.uni-koeln.de/30404","213",NULL,,"1","1","0","0","1","daniel.behrends@uni-koeln.de",,,"9",,,"6","0","1"
"89","augen","Augenheilkunde",,"0221 / 478 4300",,"http://augenklinik.uk-koeln.de/de/kontakt-und-anfahrt/","34",NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"90","auslrecht","Ausländisches und internationales Strafrecht",,"0221-470-2780","0221-470-4966","http://jura.uni-koeln.de/intstraf","202",NULL,,"0","0","0","0","1","Michaela.Noack@uni-koeln.de","/jur-fak/intstra/",,"0","jur_intstra_n","jur_intstra_a","2","0","1"
"91","autonref","Autonome Referate",,,,"http://www.asta.uni-koeln.de/referate/autonome-referate/",NULL,NULL,,"1","0","0","0","1",,"/studenten/",,"0","webpro0:studenten_n","webpro0:studenten_a","0","3","1"
"92","bafoeg","BAföG-Abteilung des Kölner Studierendenwerks",,"0221-94265-131","0221-94265-134","http://www.kstw.de/index.php?option=com_content&view=article&id=170&Itemid=13","331",NULL,,"1","1","0","0","1","bafoeg@kstw.de",,,"9",,,"9","0","1"
"93","bankrecht","Bankrecht",,"470-2327","470-5118","http://bankrecht.uni-koeln.de/","100","1","Bauteil 8","0","0","0","0","1","post@bankrecht-koeln.de",,,"0","jur_instbr_n","jur_instbr_a","2","0","1"
"94","bankw","Bankwirtschaft",,"0221-470-4479","0221-470-2305","http://www.bankseminar.uni-koeln.de/14409.html","101a","6",,"0","0","0","0","1","brand@wiso.uni-koeln.de","/wiso-fak/bankseminar/",,"0","wiso_bankseminar_n","wiso_bankseminar_a","1","0","1"
"95","bauamt","Bau- und Liegenschaftbetrieb (BLB) NRW Köln",,"0221 - 356600","0221 - 35660-999","http://www.blb.nrw.de/","blb",NULL,,"0","0","0","0","1","k.poststelle@blb.nrw.de",,,"9",,,"9","0","1"
"96","belangebehinderungen","Belange von Studierenden mit Behinderung (Senatsbeauftragter)",,"0221 - 0221/470-5514",,"http://www.berat-stud.uni-koeln.de","221","2",,"0","0","0","0","1","aqk06@uni-koeln.de","/hp-fak/alt/ber_stud/",,"0","hp_ber_stud_n","hp_ber_stud_a","6","0","1"
"97","berufhandwerk","Berufsbildung im Handwerk, Forschungsinstitut",,"0221-470-5678","0221-401183","http://www.fbh.uni-koeln.de/","211","1",,"0","0","0","0","1","forschungsinstitut.berufsbildung@uni-koeln.de","/wiso-fak/fbh/",,"9",,,"1","0","1"
"98","betriebsarzt","Betriebsärztlicher Dienst",,"0221 - 478 6090",,"https://www.portal.uni-koeln.de/betriebsarzt.html","182",NULL,,"0","0","0","0","1","betriebsarzt@uk-koeln.de",,,"0",,,"4","0","1"
"100","betwinnovativ","Betriebswirtschaftliche Forschungsgruppe Innovative Technologien",,"0221-470-5321","0221-470-5383","http://www.uni-koeln.de/wiso-fak/szyperski/","411","2",,"0","0","0","0","1","norbert.szyperski@uni-koeln.de","/wiso-fak/szyperski/",,"0","wiso_szyperski_n","wiso_szyperski_a","1","0","1"
"101","bewegungserz","Bewegungserziehung und Bewegungstherapie in der Heilpädagogik",,"0221-470-4690","0221-470-5085","http://www.hf.uni-koeln.de/30056","214","1",,"0","0","0","0","1","Edelgard.Meyer@uni-koeln.de",,,"0",,,"6","0","1"
"102","volkswirtschaftbib","Volkswirtschaftliche Bibliothek",,"0221-470-3853 ",,"http://www.vwlbibliothek.uni-koeln.de/","102","4",,"1","0","0","0","1","vwl-bibliothek@uni-koeln.de",,,"2",,,"1","0","1"
"104","biochemie","Biochemie I (Hauptgebäude)",,,,,"300",NULL,,"1","1","1","1","1",,,,"0",,,"5","0","1"
"105","biochemiemath","Institut für Biochemie",,,," http://www.biochemie.uni-koeln.de/","301",NULL,,"0","0","0","0","1",,"/math-nat-fak/biochemie/",,"0","math_biochemie_n","math_biochemie_a","5","0","1"
"106","biochemiemed","Biochemie (Med. Fak.)",,,,"http://www.uni-koeln.de/med-fak/biochemie/",NULL,NULL,,"0","0","0","0","1",,"/med-fak/biochemie/",,"0","med_biochemie_n","med_biochemie_a","4","0","1"
"107","biologie","Biologie (Department, Math.Nat.Fak.)",,,,"http://www.biologie.uni-koeln.de/",NULL,NULL,,"0","0","0","0","1",,"/math-nat-fak/fgbiologie/",,"0","math_fgbiologie_n","math_fgbiologie_a","5","0","1"
"108","biodidaktik","Biologie und ihre Didaktik",,,,"http://www.uni-koeln.de/math-nat-fak/didaktiken/bio/",NULL,NULL,,"1","0","0","0","1","maria.bauer@uni-koeln.de","/math-nat-fak/didaktiken/bio/",,"0","ew_bio_n","ew_bio_a","5","0","1"
"111","botanikewf","Botanik (Biologie/Didaktik)",,"0221-470-5841","0221-470-5962","http://www.uni-koeln.de/math-nat-fak/didaktiken/bio/botanik/","216a","2",,"0","0","0","0","1",,"/math-nat-fak/didaktiken/bio/botanik/",,"0","ew_bio_n","ew_bio_a","5","0","1"
"112","botanik","Botanisches Institut",,,,"http://www.botanik.uni-koeln.de/","304",NULL,,"0","0","0","0","1",,"/math-nat-fak/botanik/",,"0","math_botanik_n","math_botanik_a","5","0","1"
"113","buergrwirtschaft","Bürgerliches Recht und Wirtschaftsrecht",,"0221-470-3980","0221-470-5951","http://lbrwr.jura.uni-koeln.de/","102","1",,"0","0","0","0","1","barbara.grunewald@uni-koeln.de","/jur-fak/lbrwr/",,"0","jur_lbrwr_n","jur_lbrwr_a","2","0","1"
"114","buergrbilanz","Bürgerliches Recht, Bilanz- und Steuerrecht",,"221 - 470 4022","221 - 470 5031","http://www.uni-koeln.de/jur-fak/lbrsr/","100","2","Bauteil 9","0","0","0","0","1","post-bbs@arcor.de","/jur-fak/lbrsr/",,"0","jur_lbrsr_n","jur_lbrsr_a","2","0","1"
"116","buergrrechtschutz","Bürgerliches Recht, Handels- und Gesellschaftsrecht und Gewerblicher Rechtsschutz (IGRU)",,"0221 - 4705637","0221 - 4705026","http://www.uni-koeln.de/jur-fak/bhgg/","100","0","Bauteil 8","0","0","0","0","1","aod02@uni-koeln.de","/jur-fak/bhgg/",,"0","jur_bhgg_n","jur_bhgg_a","2","0","1"
"117","buergrhandel","Bürgerliches Recht, Handels- und Gesellschaftsrecht, Arbeitsrecht und Europäische Privatrechtsentwicklung",,"0221-470-4418","0221-470-5131","http://www.uni-koeln.de/jur-fak/lbrah/","100","1","Bauteil 8","0","0","0","0","1","lehrstuhl@dauner-lieb.de","/jur-fak/lbrah/",,"0","jur_lbrah_n","jur_lbrah_a","2","0","1"
"118","medizinrecht","Medizinrecht",,"0221 / 470-1400","0221 / 470-1401","http://www.medizinrecht.uni-koeln.de/","102","2",,"0","0","0","0","1","medizinrecht@uni-koeln.de","/jur-fak/bzp/",,"0","jur_bzp_n","jur_bzp_a","2","0","1"
"119","byzantinistik","Byzantinistik und Neogräzistik",,"0221-470-5671","0221-470-5937","http://www.uni-koeln.de/phil-fak/ifa/byzneograez/","149","0",,"0","1","0","0","1","claudia.schmitz@uni-koeln.de","/phil-fak/ifa/byzneograez/",,"0","phil_ifa_byzant_n","phil_ifa_byzant_a","3","0","1"
"120","cafeasta","Asta-Cafe",,,,,"332b",NULL,,"1","1","1","1","1",,,NULL,"0",,,"9","0","1"
"121","cafeterien","Cafeterien",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=176&Itemid=118",NULL,NULL,,"0","0","0","0","1","leppi@kstw.de",,,"9",,,"9","0","1"
"122","cafehauptgeb","Erfrischungsraum Hauptgebäude",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=332&Itemid=163","100","-1","Bauteil 3","1","1","1","1","1",,,,"0",,,"9","0","1"
"123","cafelfi","Cafeteria Klinikum (LFI)",,,,"http://uk-catering.uk-koeln.de/cafeteria","13","0",,"1","1","0","0","1",,,,"0",,,"9","0","1"
"124","cafelindenthal","Cafe Lindenthal (HF-Gebäude)",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=334&Itemid=165","216a","0",,"1","1","1","1","1",,,,"0",,,"9","0","1"
"125","cafephilos","PhilCafe (Philosophikum)",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=335&Itemid=166","103","0",,"1","1","1","1","1",,,,"0",,,"9","0","1"
"126","cafeub","Kaffeebar UB (Bibliothek)",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=343&Itemid=174","107a","0",,"1","1","1","1","1",,,,"0",,,"9","0","1"
"127","cafezentralmena","Zentralmensa Zülpicher Str.",,,,"http://www.kstw.de/index.php?option=com_content&view=article&id=342&Itemid=173","118",NULL,,"1","1","1","1","1",,,,"0",,,"9","0","1"
"128","campussport","Campussport (Sportprogramm der Uni)",," 0221/470-3899","0221/470-5048","http://www.campussport-koeln.de/","119",NULL,,"0","0","0","0","1","unisport@verw.uni-koeln.de",,,"9",,,"9","0","1"
"129","cce","CCE - Center for Continous Education",,"0221 - 470  26 10","0221 - 470  51 67","http://www.cce-koeln.uni-koeln.de/","101a",NULL,,"0","0","0","0","1","VFF.koppelmann@uni-koeln.de","/extern/cce/",,"0","extern_cce_n","extern_cce_a","9","0","1"
"130","ccg","CCG - Cologne Center for Genomics",,"0221 - 478-96800 ","0221 - 478-96866","http://www.ccg.uni-koeln.de/","73",NULL,,"0","0","0","0","1","nriedel@uni-koeln.de","/math-nat-fak/ccg/",,"0","math_ccg_n","math_ccg_a","5","0","1"
"132","cems","CEMS - Student and Alumni Club Cologne e.V.",,"0221-9231881","0221-9231882",,NULL,NULL,,"1","0","0","0","1",,,,"9",,,"0","1","0"
"133","central","Center for Transnational Law (CENTRAL)",,"0221 - 470 3863","0221 - 470 5118","http://www.central.uni-koeln.de/","100","1","Bauteil 8","0","0","0","0","1","central-info@uni-koeln.de","/jur-fak/central/",,"0","jur_central_n","jur_central_a","2","0","1"
"134","chemiedidaktik","Chemie und ihre Didaktik",,"0221-470-4655","0221-470-4949","http://www.chemiedidaktik.uni-koeln.de/","211","0",,"0","0","0","0","1","blockhab@uni-koeln.de  ","/math-nat-fak/didaktiken/chemie/",,"0","ew_chemie_n","ew_chemie_a","5","0","1"
"135","chemie","Chemische Institute",,,,"http://www.chemie.uni-koeln.de/",NULL,NULL,,"1","0","0","0","1",,"/math-nat-fak/fgchemie/",NULL,"0","math_fgchemie_n","math_fgchemie_a","5","0","1"
"137","christophdornier","Christoph Dornier Stiftung",,"0221 478 78 71","0221 478 866 45","http://www.christoph-dornier-stiftung.de/","780",NULL,,"1","0","0","0","1","koeln@christoph-dornier-stiftung.de",,,"9",,,"4","0","1"
"138","cochlear","Cochlear Implant Centrum Köln",,,,"http://hno.uk-koeln.de/de/schwerpunkte/cik","23",NULL,"Eingang gegenüber Gebäude 19","0","0","0","0","1","cik@uk-koeln.de",,,"9",,,"4","0","1"
"139","collegiuminstrumentale","Collegium Instrumentale der Erziehungswissenschaftlichen Fakultät",,"0221 - 470 - 4664","0221 - 470 - 5967","http://www.hf.uni-koeln.de/34724","216a",NULL,,"0","0","0","0","1","reinhard.schneider@uni-koeln.de","/ew-fak/Mus_did/orchester/",,"0","ew_mus_did_n","ew_mus_did_a","6","0","1"
"140","collegiummus","Collegium Musicum",,"0221-470-4196","0221-470-4964","http://www.collmus.uni-koeln.de/","100","4","Bauteil 1","0","0","0","0","1","collegium-musicum@uni-koeln.de","/zentral/coll-mus/",,"0","zent_coll-mus_n","zent_coll-mus_a","3","0","1"
"144","datenschutzuni","Datenschutzbeauftragter (Uni)",,"0221 - 470 2195","0221 - 470 2196","http://verwaltung.uni-koeln.de/stabsstelle02.3/content/index_ger.html","100",NULL,,"0","0","0","0","1","a.may@verw.uni-koeln.de",,,"0",,,"9","0","1"
"145","dekanathf","Dekanat, Humanwiss. Fakultät",,"0221-470-5777","0221-470-5073","http://www.hf.uni-koeln.de/2008","216a","0",,"0","0","0","0","1","hf-dekanat@uni-koeln.de",,,"0","ew_dekanat_n","ew_dekanat_a","6","0","1"
"147","dekanatmath","Dekanat, Math.-Naturwiss. Fakultät",,"0221-470-5643","0221-470-5108","http://www.mathnat.uni-koeln.de/11209.html","322a","0","Bauteil 1","0","0","0","0","1","peter.held@uni-koeln.de",,,"0",,,"5","0","1"
"148","dekanatmed","Dekanat, Medizinische Fakultät",,"0221-478-6039","0221-478-6276","https://medfak.uni-koeln.de/dekanat.html","42",NULL,,"0","0","0","0","1","med-dekanat@medizin.uni-koeln.de",,,"0",,,"4","0","1"
"149","dekanatphil","Dekanat, Philosophische Fakultät",,"0221-470-2212","0221-470-5133","http://www.uni-koeln.de/phil-fak/dekanat/","103","1",,"0","0","0","0","1","Dekanat-PhilFak@Uni-Koeln.de","/phil-fak/dekanat/",,"0","phil_dekanat_n","phil_dekanat_a","3","0","1"
"150","dekanatrecht","Dekanat, Rechtswiss. Fakultät",,"0221-470-2218","0221-470-5106","http://www.jura.uni-koeln.de/979.html","100","0","Bauteil 7","0","0","0","0","1","jura-dekanat@uni-koeln.de","/jur-fak/www/dekanat/",,"0","jur_www_n","jur_www_a","2","0","1"
"151","dekanatwiso","Dekanat, WiSo Fakultät",,"0221-470-5607","0221-470-5179","http://www.wiso.uni-koeln.de/14679.html","101b",NULL,"R 23 - 25","0","0","0","0","1","dekanat@wiso.uni-koeln.de",,,"9",,,"1","0","1"
"152","dermatologie","Dermatologie und Venerologie",,,,"http://dermatologie.uk-koeln.de/kontakt-und-anfahrt","18a",NULL,,"0","0","0","0","1",,,,"0",,,"4","0","1"
"153","deutschhodgkin","Deutsche Hodgkin Studiengruppe (DHSG)",,,,"http://www.ghsg.org",NULL,NULL,,"0","0","0","0","1",,,,"9",,,"4","0","1"
"154","deutschsprachlit2","Deutsche Sprache und Literatur II",,"0221-470-4765","0221-470-5989","http://idsl2.phil-fak.uni-koeln.de/","216c","2","Block C","0","0","0","0","1","seminar.deutsch@uni-koeln.de","/phil-fak/deutsch/",,"0","ew_deutsch_n","ew_deutsch_a","3","0","1"
"155","deutschsprachlit","Deutsche Sprache und Literatur I",,"0221-470-2460","0221-470-5107","http://idsl1.phil-fak.uni-koeln.de/8858.html","103","2",,"0","0","0","0","1","s.couturier@uni-koeln.de","/phil-fak/idsl/",,"0","phil_idsl_n","phil_idsl_a","3","0","1"
"156","deutschzentralbib","Deutsche Zentralbibliothek für Medizin",,"0221-478-5600","0221-478-5697","http://www.zbmed.de/","14",NULL,,"0","0","0","0","1","marita.mehl@zbmed.de",,,"9",,,"4","0","1"
"158","deutscheuroparecht","Deutsches und Europäisches Wissenschaftsrecht",,"0221-470-5807",,"http://www.wissrecht.uni-koeln.de/","100","2","Bauteil 5","0","0","0","0","1","wissrecht@uni-koeln.de","/jur-fak/instwiss/",,"0","jur_instwiss_n","jur_instwiss_a","2","0","1"
"160","verwuni1","Dezernat 1 Hochschulentwicklung und akademische Angelegenheiten",,,,"http://strategy.uni-koeln.de/","100","1","Hauptgebäude, Nordflügel","1","1","1","1","1",,,,"0",,,"9","0","1"
"161","verwmed1","Geschäftsbereich 1 Finanzen und Administratives Patientenmanagement",,"0221 478-6731","0221 478-7425","http://cms.uk-koeln.de/geschaeftsbereich1/",NULL,NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"162","verwuni2","Dez. 2 Studierendenangelegenheiten",,,,"http://verwaltung.uni-koeln.de/organisation/dezernat_2/","102",NULL,,"1","0","0","0","1",,,,"0",,,"9","0","1"
"163","verwmed2","Geschäftsbereich 2 Wirtschaftsbetriebe, Beschaffung und Logistik",,"0221 478-5321","0221 478-6604","http://intranet.uk-koeln.de/unternehmensbereiche/gb-beschaffung-wirtschaftsbetriebe/","7",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"164","verwmed3","Geschäftsbereich 3 Bau und Gebäudewirtschaft",,"0221 478-5231","0221 478-6012","http://cms.uk-koeln.de/dezernat3","5",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"165","verwuni3","Dez. 3 Organisation, IT, Einkauf",,"0221 - 470 5125",,"http://verwaltung.uni-koeln.de/organisation/dezernat_3/","100","1","Bauteil 2","1","1","1","1","1",,,,"0",,,"9","0","1"
"166","verwuni4","Dez. 4 Personal ",,"0221- 470 4521","0221 -470 5055","http://verwaltung.uni-koeln.de/organisation/dezernat_4/","151",NULL,,"1","1","1","1","1",,,,"0",,,"9","0","1"
"167","verwuni5","Dez. 5 Gebäude- und Liegenschaftsmanagement",,,,"http://verwaltung.uni-koeln.de/organisation/dezernat_5/","171",NULL,,"1","1","1","1","1",,,,"0",,,"9","0","1"
